"","X","Data.Precipitation","Date.Full","Data.Temperature.Avg.Temp","Data.Temperature.Max.Temp","Data.Temperature.Min.Temp","Data.Wind.Direction","Data.Wind.Speed","city"
"15374",15374,0,"2016-12-04",23,29,17,23,6.67,"Eldoret"
"15375",15375,0.05,"2016-12-04",30,33,26,26,10.2,"Nakuru"
"15376",15376,0.07,"2016-12-04",31,33,27,27,9.62,"Malindi"
"15377",15377,0.07,"2016-12-04",27,33,20,19,3.65,"Nairobi"
"15378",15378,0.09,"2016-12-04",37,39,34,23,9.7,"Kisumu"
"15379",15379,0.2,"2016-12-04",38,42,35,23,10.4,"Eldoret"
"15380",15380,0.2,"2016-12-04",37,40,34,24,8.65,"Nairobi"
"15381",15381,0.22,"2016-12-04",36,39,33,23,8.92,"Kisumu"
"15382",15382,0.09,"2016-12-04",35,37,32,22,8.92,"Malindi"
"15383",15383,0.17,"2016-12-04",36,39,33,22,8.87,"Eldoret"
"15384",15384,0.11,"2016-12-04",36,39,33,22,9.82,"Mombasa"
"15385",15385,0.21,"2016-12-04",39,52,26,12,3.7,"Kisumu"
"15386",15386,0.62,"2016-12-04",45,55,34,15,5.87,"Nairobi"
"15387",15387,0.23,"2016-12-04",42,53,29,13,4.2,"Mombasa"
"15388",15388,0.18,"2016-12-04",46,57,34,13,1.8,"Eldoret"
"15389",15389,1.68,"2016-12-04",47,52,42,21,5.7,"Malindi"
"15390",15390,0,"2016-12-04",28,40,15,21,3.05,"Nairobi"
"15391",15391,0.55,"2016-12-04",42,48,34,18,5.05,"Nakuru"
"15392",15392,0.19,"2016-12-04",41,45,35,19,0.97,"Nairobi"
"15393",15393,0.01,"2016-12-04",39,46,32,23,12.02,"Malindi"
"15394",15394,0.78,"2016-12-04",44,48,39,20,4.22,"Mombasa"
"15395",15395,0.23,"2016-12-04",33,43,22,25,2.9,"Nairobi"
"15396",15396,0.63,"2016-12-04",44,48,39,19,6.65,"Eldoret"
"15397",15397,0.11,"2016-12-04",43,50,36,29,8.75,"Eldoret"
"15398",15398,0.85,"2016-12-04",39,43,36,23,11.1,"Malindi"
"15399",15399,0.14,"2016-12-04",46,50,41,28,9.9,"Nakuru"
"15400",15400,0.03,"2016-12-04",47,53,41,29,11.52,"Nairobi"
"15401",15401,0.09,"2016-12-04",39,42,35,22,8.15,"Eldoret"
"15402",15402,0.22,"2016-12-04",41,46,36,28,9,"Nairobi"
"15403",15403,0.17,"2016-12-04",44,49,39,29,9.27,"Mombasa"
"15404",15404,0.99,"2016-12-04",82,87,76,9,2.95,"Kisumu"
"15405",15405,0.19,"2016-12-04",43,50,34,29,9.05,"Nairobi"
"15406",15406,0.82,"2016-12-04",47,56,38,15,4.95,"Malindi"
"15407",15407,0.11,"2016-12-04",54,64,43,17,6.17,"Nairobi"
"15408",15408,0.32,"2016-12-04",49,58,40,21,4.52,"Kisumu"
"15409",15409,0.83,"2016-12-04",47,55,38,14,3.07,"Mombasa"
"15410",15410,0,"2016-12-04",29,35,23,27,8.17,"Mombasa"
"15411",15411,0.01,"2016-12-04",31,36,26,26,7.6,"Eldoret"
"15412",15412,0,"2016-12-04",28,34,21,23,4.27,"Kisumu"
"15413",15413,0,"2016-12-04",30,43,18,14,2.82,"Kisumu"
"15414",15414,0,"2016-12-04",33,37,28,26,8.1,"Kisumu"
"15415",15415,0.59,"2016-12-04",39,48,30,15,3.6,"Nakuru"
"15416",15416,1.42,"2016-12-04",44,52,36,16,2.17,"Nairobi"
"15417",15417,0.12,"2016-12-04",40,48,31,19,3.05,"Nairobi"
"15418",15418,1.18,"2016-12-04",38,46,30,18,4.35,"Kisumu"
"15419",15419,1.32,"2016-12-04",42,49,35,12,4.75,"Nakuru"
"15420",15420,0.49,"2016-12-04",46,55,37,17,3.85,"Nairobi"
"15421",15421,0.42,"2016-12-04",43,51,35,19,3.72,"Mombasa"
"15422",15422,1.13,"2016-12-04",43,51,34,14,1,"Eldoret"
"15423",15423,1.19,"2016-12-04",48,55,41,18,8.65,"Nairobi"
"15424",15424,0.15,"2016-12-04",38,48,27,17,5.42,"Nakuru"
"15425",15425,2.47,"2016-12-04",52,60,43,14,8.6,"Nairobi"
"15426",15426,1.88,"2016-12-04",53,59,46,22,2.17,"Malindi"
"15427",15427,7.33,"2016-12-04",55,61,49,4,10.07,"Nakuru"
"15428",15428,0.46,"2016-12-04",70,78,62,17,8.55,"Kisumu"
"15429",15429,1.14,"2016-12-04",45,54,36,17,5.05,"Nairobi"
"15430",15430,1.93,"2016-12-04",52,59,46,6,8.8,"Nairobi"
"15431",15431,1.85,"2016-12-04",65,70,58,5,13.8,"Kisumu"
"15432",15432,0.03,"2016-12-04",35,47,23,16,4.87,"Nairobi"
"15433",15433,0.41,"2016-12-04",53,60,45,9,7.77,"Nakuru"
"15434",15434,0.4,"2016-12-04",52,60,43,17,8.15,"Mombasa"
"15435",15435,1.64,"2016-12-04",55,60,48,23,7.27,"Mombasa"
"15436",15436,0.24,"2016-12-04",46,57,34,11,5.17,"Nairobi"
"15437",15437,0.46,"2016-12-04",53,60,45,16,7.67,"Eldoret"
"15438",15438,8.94,"2016-12-04",62,67,57,13,13.32,"Mombasa"
"15439",15439,1.4,"2016-12-04",57,61,51,5,9.47,"Mombasa"
"15440",15440,0.43,"2016-12-04",41,50,33,9,6.87,"Nairobi"
"15441",15441,0.33,"2016-12-04",46,53,38,7,8.27,"Nakuru"
"15442",15442,0.42,"2016-12-04",48,56,40,8,7.65,"Malindi"
"15443",15443,5.52,"2016-12-04",53,59,47,5,8.12,"Nairobi"
"15444",15444,1.98,"2016-12-04",56,62,49,4,10.22,"Mombasa"
"15445",15445,0.92,"2016-12-04",50,59,42,16,7.52,"Eldoret"
"15446",15446,0.82,"2016-12-04",46,55,36,16,7.72,"Nakuru"
"15447",15447,0.02,"2016-12-04",32,38,27,23,5.32,"Mombasa"
"15448",15448,0.2,"2016-12-04",43,48,38,25,9.15,"Malindi"
"15449",15449,0.44,"2016-12-04",39,42,35,28,8.32,"Nairobi"
"15450",15450,0.21,"2016-12-04",39,49,29,22,2.62,"Nairobi"
"15451",15451,0.02,"2016-12-04",51,57,44,31,4.5,"Mombasa"
"15452",15452,0.25,"2016-12-04",44,54,34,22,5.07,"Nairobi"
"15453",15453,0.2,"2016-12-04",43,48,38,25,9.15,"Nakuru"
"15454",15454,0.07,"2016-12-04",46,54,37,30,6.87,"Kisumu"
"15455",15455,0.19,"2016-12-04",48,54,42,28,9.27,"Mombasa"
"15456",15456,0.18,"2016-12-04",33,38,28,19,5.7,"Kisumu"
"15457",15457,0.02,"2016-12-04",35,44,26,13,4.52,"Mombasa"
"15458",15458,0.89,"2016-12-04",42,46,37,21,8.12,"Eldoret"
"15459",15459,2.84,"2016-12-04",43,48,38,21,4,"Nakuru"
"15460",15460,0.63,"2016-12-04",44,47,40,18,8.97,"Mombasa"
"15461",15461,0.04,"2016-12-04",33,39,27,21,11.4,"Nairobi"
"15462",15462,0,"2016-12-04",37,49,24,20,2.8,"Malindi"
"15463",15463,0.07,"2016-12-04",35,39,30,26,7.37,"Malindi"
"15464",15464,0.11,"2016-12-04",40,44,35,22,4.57,"Nakuru"
"15465",15465,0.12,"2016-12-04",36,40,32,23,5.12,"Eldoret"
"15466",15466,0.06,"2016-12-04",39,44,34,24,4.12,"Mombasa"
"15467",15467,0.34,"2016-12-04",35,37,33,25,7.37,"Kisumu"
"15468",15468,0.31,"2016-12-04",36,38,33,25,6.95,"Mombasa"
"15469",15469,0.46,"2016-12-04",33,35,31,26,4.35,"Malindi"
"15470",15470,0.33,"2016-12-04",35,38,32,26,6.82,"Kisumu"
"15471",15471,0.01,"2016-12-04",27,37,16,22,13.02,"Kisumu"
"15472",15472,0.01,"2016-12-04",27,37,17,26,9.12,"Mombasa"
"15473",15473,0.01,"2016-12-04",24,35,13,25,3.65,"Eldoret"
"15474",15474,0.02,"2016-12-04",20,28,11,22,13.4,"Eldoret"
"15475",15475,0.01,"2016-12-04",30,42,18,23,2.67,"Nakuru"
"15476",15476,0.93,"2016-12-11",44,52,35,22,5.75,"Mombasa"
"15477",15477,1.8,"2016-12-11",42,50,34,23,6.31,"Nairobi"
"15478",15478,1.22,"2016-12-11",51,59,42,16,6.87,"Nakuru"
"15479",15479,1.31,"2016-12-11",49,58,40,20,5.92,"Kisumu"
"15480",15480,0.03,"2016-12-11",12,18,6,15,6.65,"Nairobi"
"15481",15481,0,"2016-12-11",30,34,25,9,4.18,"Kisumu"
"15482",15482,0,"2016-12-11",-3,0,-7,7,15.71,"Malindi"
"15483",15483,0,"2016-12-11",-19,-11,-27,30,3.28,"Mombasa"
"15484",15484,1.21,"2016-12-11",29,33,24,25,13.48,"Nairobi"
"15485",15485,0.08,"2016-12-11",22,30,13,9,1.4,"Kisumu"
"15486",15486,0,"2016-12-11",-5,2,-13,11,14,"Nakuru"
"15487",15487,0,"2016-12-11",-21,-16,-27,3,2.57,"Kisumu"
"15488",15488,0.47,"2016-12-11",-20,-11,-28,33,0.85,"Mombasa"
"15489",15489,0,"2016-12-11",60,60,60,34,5.15,"Eldoret"
"15490",15490,0.08,"2016-12-11",20,26,13,4,4.81,"Nakuru"
"15491",15491,0,"2016-12-11",10,15,4,36,11.84,"Nakuru"
"15492",15492,0.6,"2016-12-11",16,22,9,9,4.55,"Kisumu"
"15493",15493,0.01,"2016-12-11",5,16,-5,4,6.04,"Mombasa"
"15494",15494,0,"2016-12-11",25,30,20,25,3.81,"Kisumu"
"15495",15495,0.25,"2016-12-11",6,14,-1,30,10.34,"Eldoret"
"15496",15496,1.44,"2016-12-11",32,36,28,29,10.71,"Eldoret"
"15497",15497,0,"2016-12-11",-6,-2,-10,7,6.61,"Mombasa"
"15498",15498,0,"2016-12-11",-18,-11,-24,16,3.43,"Kisumu"
"15499",15499,0,"2016-12-11",3,17,-10,4,3.37,"Nairobi"
"15500",15500,0,"2016-12-11",-18,-10,-26,15,0.62,"Malindi"
"15501",15501,0.01,"2016-12-11",8,16,0,8,1.05,"Eldoret"
"15502",15502,0,"2016-12-11",60,60,60,22,1.5,"Kisumu"
"15503",15503,0,"2016-12-11",60,60,60,0,0,"Malindi"
"15504",15504,0,"2016-12-11",60,60,60,0,0,"Eldoret"
"15505",15505,0.14,"2016-12-11",28,33,24,7,7.08,"Nairobi"
"15506",15506,0,"2016-12-11",18,20,15,2,14.05,"Malindi"
"15507",15507,0.13,"2016-12-11",30,34,26,13,10.01,"Malindi"
"15508",15508,0,"2016-12-11",11,17,4,3,7.15,"Eldoret"
"15509",15509,0,"2016-12-11",-9,-3,-15,10,6.05,"Eldoret"
"15510",15510,0,"2016-12-11",60,60,60,7,13.7,"Malindi"
"15511",15511,0,"2016-12-11",-8,-1,-16,15,9.58,"Nakuru"
"15512",15512,0,"2016-12-11",60,60,60,8,10,"Eldoret"
"15513",15513,0.38,"2016-12-11",22,29,14,8,4.24,"Nakuru"
"15514",15514,0,"2016-12-11",48,66,30,12,2.74,"Nairobi"
"15515",15515,0,"2016-12-11",47,59,34,17,4.41,"Malindi"
"15516",15516,0,"2016-12-11",58,69,46,13,2.38,"Nakuru"
"15517",15517,0,"2016-12-11",57,71,43,13,2.41,"Malindi"
"15518",15518,0,"2016-12-11",42,59,25,21,3.18,"Mombasa"
"15519",15519,0.35,"2016-12-11",40,47,33,15,5.72,"Kisumu"
"15520",15520,0.47,"2016-12-11",33,40,26,22,6.07,"Nakuru"
"15521",15521,0.48,"2016-12-11",39,45,33,0,0,"Mombasa"
"15522",15522,0.04,"2016-12-11",55,63,46,18,1.47,"Kisumu"
"15523",15523,0,"2016-12-11",43,58,27,28,3.44,"Eldoret"
"15524",15524,1.06,"2016-12-11",49,56,42,18,3.08,"Kisumu"
"15525",15525,2.86,"2016-12-11",46,52,39,0,0,"Mombasa"
"15526",15526,0.41,"2016-12-11",51,58,44,19,3.4,"Malindi"
"15527",15527,1.08,"2016-12-11",53,58,47,20,3.38,"Eldoret"
"15528",15528,0,"2016-12-11",58,64,52,24,1.28,"Mombasa"
"15529",15529,0.05,"2016-12-11",59,64,53,21,1.87,"Kisumu"
"15530",15530,1.52,"2016-12-11",43,51,36,28,4.07,"Nairobi"
"15531",15531,2.13,"2016-12-11",43,51,34,27,2.25,"Nakuru"
"15532",15532,1.21,"2016-12-11",47,54,39,24,2.42,"Malindi"
"15533",15533,0.44,"2016-12-11",53,60,46,18,5.7,"Nakuru"
"15534",15534,0,"2016-12-11",59,65,54,26,3.92,"Kisumu"
"15535",15535,2.44,"2016-12-11",53,57,48,20,6.1,"Malindi"
"15536",15536,0,"2016-12-11",49,56,41,27,11.01,"Nakuru"
"15537",15537,0.04,"2016-12-11",55,64,46,18,2.08,"Malindi"
"15538",15538,0.51,"2016-12-11",55,62,47,27,3.58,"Eldoret"
"15539",15539,0.59,"2016-12-11",49,57,42,22,6.12,"Malindi"
"15540",15540,0,"2016-12-11",21,41,1,25,3.18,"Nakuru"
"15541",15541,0.1,"2016-12-11",26,40,11,12,5.14,"Nairobi"
"15542",15542,0.55,"2016-12-11",17,31,3,17,4.5,"Mombasa"
"15543",15543,0.14,"2016-12-11",22,38,6,15,5.38,"Nakuru"
"15544",15544,0.05,"2016-12-11",27,37,17,11,2.14,"Nairobi"
"15545",15545,0,"2016-12-11",29,44,13,18,4.88,"Nairobi"
"15546",15546,0.55,"2016-12-11",37,43,30,20,5.9,"Nakuru"
"15547",15547,0.25,"2016-12-11",31,39,22,24,4.41,"Eldoret"
"15548",15548,0.78,"2016-12-11",37,43,29,23,7.74,"Nakuru"
"15549",15549,0.78,"2016-12-11",37,43,29,23,7.74,"Mombasa"
"15550",15550,0.62,"2016-12-11",64,74,54,21,6.71,"Eldoret"
"15551",15551,2.1,"2016-12-11",76,81,71,16,9.25,"Malindi"
"15552",15552,1.53,"2016-12-11",61,73,48,17,6.07,"Mombasa"
"15553",15553,1.93,"2016-12-11",60,71,49,16,6.31,"Eldoret"
"15554",15554,0.13,"2016-12-11",78,82,73,6,9.74,"Nakuru"
"15555",15555,1.86,"2016-12-11",75,80,70,18,7.22,"Nakuru"
"15556",15556,0.78,"2016-12-11",67,76,57,21,8.47,"Nakuru"
"15557",15557,4.47,"2016-12-11",55,63,46,20,7.04,"Malindi"
"15558",15558,2.87,"2016-12-11",56,66,45,21,6.18,"Kisumu"
"15559",15559,0.37,"2016-12-11",67,75,59,16,6.65,"Kisumu"
"15560",15560,1.2,"2016-12-11",70,77,62,21,8.4,"Nairobi"
"15561",15561,1.87,"2016-12-11",74,79,69,17,10.37,"Nairobi"
"15562",15562,3.77,"2016-12-11",54,65,43,20,3.34,"Nairobi"
"15563",15563,1.03,"2016-12-11",42,49,34,16,4.17,"Malindi"
"15564",15564,1.11,"2016-12-11",45,53,37,22,7.17,"Kisumu"
"15565",15565,1.57,"2016-12-11",48,57,38,17,3.24,"Nairobi"
"15566",15566,2.11,"2016-12-11",49,59,39,23,5.41,"Malindi"
"15567",15567,3.34,"2016-12-11",54,65,44,17,4.42,"Nakuru"
"15568",15568,1.94,"2016-12-11",73,79,68,22,2.42,"Nakuru"
"15569",15569,0.36,"2016-12-11",74,79,68,20,1.92,"Eldoret"
"15570",15570,3.32,"2016-12-11",75,80,70,12,5.08,"Mombasa"
"15571",15571,2.11,"2016-12-11",74,79,69,13,4.37,"Nairobi"
"15572",15572,0.28,"2016-12-11",73,79,67,25,2.78,"Kisumu"
"15573",15573,0.79,"2016-12-11",26,32,20,19,4.05,"Mombasa"
"15574",15574,0.26,"2016-12-11",26,31,19,18,1.78,"Eldoret"
"15575",15575,0.87,"2016-12-11",20,29,10,20,7.75,"Nakuru"
"15576",15576,0.57,"2016-12-11",26,29,22,24,9.95,"Malindi"
"15577",15577,0.34,"2016-12-11",26,30,22,24,8.54,"Malindi"
"15578",15578,0.15,"2016-12-11",28,32,24,24,7.35,"Malindi"
"15579",15579,0.1,"2016-12-11",29,34,23,23,8.27,"Nairobi"
"15580",15580,0.52,"2016-12-11",24,28,20,23,8.94,"Mombasa"
"15581",15581,0.08,"2016-12-11",31,34,26,23,7.72,"Nairobi"
"15582",15582,1.1,"2016-12-11",34,40,28,24,5.41,"Nairobi"
"15583",15583,0.76,"2016-12-11",28,32,23,25,9.72,"Malindi"
"15584",15584,0.29,"2016-12-11",30,35,24,23,8.2,"Malindi"
"15585",15585,0.71,"2016-12-11",26,30,23,22,9.34,"Mombasa"
"15586",15586,0.07,"2016-12-11",22,26,18,24,9.85,"Mombasa"
"15587",15587,0.05,"2016-12-11",25,32,18,26,11.2,"Kisumu"
"15588",15588,0.3,"2016-12-11",21,25,17,22,10.24,"Malindi"
"15589",15589,0.08,"2016-12-11",22,29,15,27,11.52,"Kisumu"
"15590",15590,0.26,"2016-12-11",21,26,16,21,9.68,"Nakuru"
"15591",15591,0.03,"2016-12-11",26,34,17,25,8.41,"Eldoret"
"15592",15592,0,"2016-12-11",28,38,18,22,10.1,"Nairobi"
"15593",15593,0.09,"2016-12-11",22,36,8,27,6.47,"Nairobi"
"15594",15594,0,"2016-12-11",29,39,19,22,8.11,"Malindi"
"15595",15595,0.05,"2016-12-11",29,37,19,24,6.27,"Nairobi"
"15596",15596,0,"2016-12-11",31,40,21,22,9.5,"Nairobi"
"15597",15597,0.73,"2016-12-11",31,36,26,22,6.4,"Eldoret"
"15598",15598,0.75,"2016-12-11",36,43,29,26,2.01,"Nakuru"
"15599",15599,1.36,"2016-12-11",34,40,27,24,5.8,"Eldoret"
"15600",15600,1.24,"2016-12-11",35,41,29,23,6.4,"Kisumu"
"15601",15601,0.92,"2016-12-11",35,42,27,25,5.67,"Malindi"
"15602",15602,0.97,"2016-12-11",51,60,42,8,6.5,"Eldoret"
"15603",15603,1.07,"2016-12-11",52,59,44,9,8.87,"Nakuru"
"15604",15604,2.31,"2016-12-11",54,60,47,9,7.65,"Nairobi"
"15605",15605,0.43,"2016-12-11",47,53,40,11,7.2,"Nairobi"
"15606",15606,1.87,"2016-12-11",52,60,42,7,5.2,"Kisumu"
"15607",15607,0.1,"2016-12-11",22,28,15,23,4.38,"Eldoret"
"15608",15608,0.02,"2016-12-11",14,21,6,22,4.15,"Eldoret"
"15609",15609,0.19,"2016-12-11",26,33,18,30,5.02,"Mombasa"
"15610",15610,1.08,"2016-12-11",37,44,30,23,6.98,"Mombasa"
"15611",15611,1.45,"2016-12-11",37,45,30,24,5.98,"Nakuru"
"15612",15612,0.24,"2016-12-11",33,38,28,25,7.38,"Mombasa"
"15613",15613,0.29,"2016-12-11",30,36,24,27,7.04,"Nakuru"
"15614",15614,0.33,"2016-12-11",28,33,23,27,7.28,"Nairobi"
"15615",15615,0.19,"2016-12-11",27,32,22,23,6.14,"Mombasa"
"15616",15616,0.84,"2016-12-11",31,35,26,21,10.08,"Nakuru"
"15617",15617,0.63,"2016-12-11",29,34,24,22,9.64,"Kisumu"
"15618",15618,1.03,"2016-12-11",28,32,24,22,8.85,"Mombasa"
"15619",15619,0.69,"2016-12-11",26,30,21,22,9.01,"Kisumu"
"15620",15620,0.64,"2016-12-11",29,33,24,22,10,"Eldoret"
"15621",15621,0.57,"2016-12-11",19,25,12,0,0,"Nairobi"
"15622",15622,0.76,"2016-12-11",31,35,26,24,10.18,"Malindi"
"15623",15623,0.42,"2016-12-11",25,30,20,17,5.74,"Kisumu"
"15624",15624,0.6,"2016-12-11",17,22,12,23,10.52,"Mombasa"
"15625",15625,0.59,"2016-12-11",13,19,6,21,5.71,"Mombasa"
"15626",15626,0.49,"2016-12-11",20,25,14,20,10.07,"Kisumu"
"15627",15627,0.63,"2016-12-11",17,22,12,20,12.65,"Nakuru"
"15628",15628,0.3,"2016-12-11",16,22,9,19,10.3,"Eldoret"
"15629",15629,0.46,"2016-12-11",42,48,35,14,7.94,"Eldoret"
"15630",15630,0.95,"2016-12-11",42,52,32,14,5.64,"Kisumu"
"15631",15631,1.57,"2016-12-11",53,61,44,12,6.84,"Eldoret"
"15632",15632,0.67,"2016-12-11",49,59,39,13,4.78,"Mombasa"
"15633",15633,2.21,"2016-12-11",47,55,37,13,6.34,"Kisumu"
"15634",15634,0.73,"2016-12-11",47,57,37,22,5.97,"Nakuru"
"15635",15635,1.25,"2016-12-11",40,49,31,20,6.11,"Mombasa"
"15636",15636,1.07,"2016-12-11",33,40,26,24,6.54,"Malindi"
"15637",15637,0.1,"2016-12-11",30,37,23,24,7.74,"Eldoret"
"15638",15638,0.07,"2016-12-11",29,36,20,24,7.17,"Malindi"
"15639",15639,0.03,"2016-12-11",30,37,23,24,8,"Mombasa"
"15640",15640,0.09,"2016-12-11",31,39,23,18,7.81,"Kisumu"
"15641",15641,0,"2016-12-11",27,35,18,25,7.78,"Nakuru"
"15642",15642,0.01,"2016-12-11",33,39,27,23,8.27,"Nairobi"
"15643",15643,0.28,"2016-12-11",11,18,2,14,5.37,"Mombasa"
"15644",15644,0.02,"2016-12-11",9,19,-2,21,3.58,"Malindi"
"15645",15645,0.04,"2016-12-11",-3,3,-10,22,7.84,"Malindi"
"15646",15646,0.03,"2016-12-11",12,21,2,14,5.64,"Kisumu"
"15647",15647,0.21,"2016-12-11",1,7,-5,25,15.1,"Nakuru"
"15648",15648,0.09,"2016-12-11",1,7,-4,17,3.9,"Nairobi"
"15649",15649,0.22,"2016-12-11",0,7,-6,18,8.12,"Mombasa"
"15650",15650,0.19,"2016-12-11",10,16,3,28,4.07,"Nairobi"
"15651",15651,0.7,"2016-12-11",12,17,6,9,7.2,"Eldoret"
"15652",15652,0.01,"2016-12-11",6,14,-2,20,9.64,"Kisumu"
"15653",15653,0.3,"2016-12-11",18,23,12,16,5.18,"Malindi"
"15654",15654,0.02,"2016-12-11",21,30,12,25,9.72,"Malindi"
"15655",15655,0,"2016-12-11",24,33,15,25,9.12,"Malindi"
"15656",15656,0.09,"2016-12-11",19,27,10,24,11.6,"Nakuru"
"15657",15657,0.01,"2016-12-11",22,33,9,26,7.07,"Nakuru"
"15658",15658,0.04,"2016-12-11",24,32,16,24,10.32,"Malindi"
"15659",15659,0.07,"2016-12-11",18,30,5,21,7.57,"Eldoret"
"15660",15660,0.03,"2016-12-11",17,33,5,27,7.68,"Kisumu"
"15661",15661,0.19,"2016-12-11",13,24,2,23,9.95,"Mombasa"
"15662",15662,0.15,"2016-12-11",27,40,13,18,2.8,"Mombasa"
"15663",15663,0.53,"2016-12-11",28,40,15,21,3.2,"Nakuru"
"15664",15664,0,"2016-12-11",49,58,40,17,1.62,"Eldoret"
"15665",15665,0,"2016-12-11",44,56,31,12,3.3,"Nakuru"
"15666",15666,0.39,"2016-12-11",40,51,29,18,3.21,"Nakuru"
"15667",15667,0.91,"2016-12-11",29,40,18,18,5.5,"Nairobi"
"15668",15668,0.32,"2016-12-11",27,34,18,24,3.97,"Mombasa"
"15669",15669,1.32,"2016-12-11",7,12,0,28,39.51,"Malindi"
"15670",15670,1.08,"2016-12-11",37,45,29,24,6.78,"Nakuru"
"15671",15671,0.66,"2016-12-11",37,42,31,23,7.67,"Mombasa"
"15672",15672,0,"2016-12-11",38,49,27,12,2.85,"Mombasa"
"15673",15673,0,"2016-12-11",34,49,19,25,7.27,"Eldoret"
"15674",15674,0,"2016-12-11",39,52,25,18,3.22,"Nairobi"
"15675",15675,0.28,"2016-12-11",30,37,23,25,5.31,"Malindi"
"15676",15676,1.01,"2016-12-11",26,30,22,23,6.5,"Eldoret"
"15677",15677,0.77,"2016-12-11",32,36,27,22,10.88,"Nakuru"
"15678",15678,0.12,"2016-12-11",29,35,22,20,3.41,"Nairobi"
"15679",15679,0.52,"2016-12-11",35,42,28,20,6.42,"Malindi"
"15680",15680,0.62,"2016-12-11",39,43,35,21,8.84,"Kisumu"
"15681",15681,0.86,"2016-12-11",31,36,25,23,8.71,"Malindi"
"15682",15682,0.61,"2016-12-11",29,35,23,21,7.61,"Mombasa"
"15683",15683,0.74,"2016-12-11",38,46,30,29,6.34,"Malindi"
"15684",15684,1.7,"2016-12-11",49,57,41,22,3.47,"Nakuru"
"15685",15685,1.04,"2016-12-11",41,50,31,17,3.57,"Eldoret"
"15686",15686,0.82,"2016-12-11",39,48,29,22,4.62,"Mombasa"
"15687",15687,0.77,"2016-12-11",39,47,29,21,2.82,"Malindi"
"15688",15688,0.97,"2016-12-11",41,50,32,20,2.47,"Nakuru"
"15689",15689,2.16,"2016-12-11",47,58,36,25,5.28,"Mombasa"
"15690",15690,0.52,"2016-12-11",2,9,-5,27,12.14,"Nairobi"
"15691",15691,0.05,"2016-12-11",-1,5,-8,26,15.91,"Kisumu"
"15692",15692,0.35,"2016-12-11",12,18,5,24,12.72,"Malindi"
"15693",15693,0.78,"2016-12-11",10,16,4,24,13.02,"Nairobi"
"15694",15694,0.33,"2016-12-11",0,6,-7,22,11.56,"Kisumu"
"15695",15695,0.94,"2016-12-11",30,34,25,22,9.57,"Kisumu"
"15696",15696,0.77,"2016-12-11",31,36,27,21,11.27,"Nairobi"
"15697",15697,0.69,"2016-12-11",31,35,26,22,7.57,"Nairobi"
"15698",15698,0.71,"2016-12-11",29,34,24,25,8.24,"Mombasa"
"15699",15699,1.11,"2016-12-11",27,32,23,21,9.07,"Eldoret"
"15700",15700,1.22,"2016-12-11",28,33,23,21,10.27,"Malindi"
"15701",15701,1.09,"2016-12-11",29,34,24,21,10.2,"Mombasa"
"15702",15702,0,"2016-12-11",33,42,23,18,10.12,"Eldoret"
"15703",15703,0,"2016-12-11",37,45,28,15,10.94,"Nairobi"
"15704",15704,0,"2016-12-11",33,43,22,16,7.64,"Mombasa"
"15705",15705,0,"2016-12-11",36,44,28,19,7.97,"Malindi"
"15706",15706,3.58,"2016-12-11",40,45,35,13,7.31,"Nairobi"
"15707",15707,0.47,"2016-12-11",22,31,12,16,3.84,"Kisumu"
"15708",15708,2.22,"2016-12-11",38,42,34,15,6.58,"Nairobi"
"15709",15709,0.86,"2016-12-11",39,45,32,15,2.01,"Nakuru"
"15710",15710,0.54,"2016-12-11",22,30,15,16,3.34,"Eldoret"
"15711",15711,1.75,"2016-12-11",36,40,32,16,10.52,"Mombasa"
"15712",15712,0.51,"2016-12-11",24,34,13,23,2.51,"Nakuru"
"15713",15713,2.38,"2016-12-11",38,43,33,25,6.55,"Mombasa"
"15714",15714,0.71,"2016-12-11",33,41,25,22,5.77,"Nakuru"
"15715",15715,1.23,"2016-12-11",33,37,28,22,12,"Nakuru"
"15716",15716,0.9,"2016-12-11",35,41,29,24,6.58,"Mombasa"
"15717",15717,0.91,"2016-12-11",38,43,32,23,8.12,"Kisumu"
"15718",15718,0.78,"2016-12-11",32,36,27,22,8.07,"Nairobi"
"15719",15719,0.48,"2016-12-11",32,38,26,21,5.12,"Eldoret"
"15720",15720,0.7,"2016-12-11",35,40,28,22,6.15,"Mombasa"
"15721",15721,0.65,"2016-12-11",82,86,77,8,8.07,"Mombasa"
"15722",15722,0.34,"2016-12-11",33,39,26,20,5.11,"Nakuru"
"15723",15723,0.61,"2016-12-11",43,50,35,10,3.12,"Nairobi"
"15724",15724,4.06,"2016-12-11",53,63,42,21,4.82,"Mombasa"
"15725",15725,1.24,"2016-12-11",46,54,37,14,2.7,"Eldoret"
"15726",15726,0.6,"2016-12-11",41,49,33,16,3.42,"Nakuru"
"15727",15727,0.2,"2016-12-11",8,16,0,27,13.27,"Kisumu"
"15728",15728,0.43,"2016-12-11",10,19,1,28,13.28,"Nairobi"
"15729",15729,0.19,"2016-12-11",8,15,2,24,16.87,"Nairobi"
"15730",15730,0.03,"2016-12-11",9,17,0,18,10.14,"Malindi"
"15731",15731,0.29,"2016-12-11",15,23,7,26,12.32,"Kisumu"
"15732",15732,1.15,"2016-12-11",38,46,29,21,3.22,"Nakuru"
"15733",15733,1.47,"2016-12-11",42,50,34,22,4.95,"Kisumu"
